country,continent,year,gdp,gdp_usa_price_2015,gdp_per_capita,gdp_growth_rate
Ecuador,South America,2010,69555.0,79915.0,4640.0,0.035
Ecuador,South America,2015,99290.0,99290.0,6131.0,0.001
Ecuador,South America,2019,108108.0,101702.0,6233.0,0.0
Ecuador,South America,2020,99291.0,93782.0,5645.0,-0.078
Ecuador,South America,2021,106166.0,97754.0,5965.0,0.042
Egypt,Africa,1995,65758.0,133364.0,1025.0,0.046
Egypt,Africa,2005,94456.0,206215.0,1195.0,0.045
Egypt,Africa,2010,214630.0,278268.0,2460.0,0.051
Egypt,Africa,2015,317745.0,317745.0,3251.0,0.044000000000000004
Egypt,Africa,2019,317347.0,383992.0,3005.0,0.055999999999999994
Egypt,Africa,2020,371530.0,397700.0,3457.0,0.036000000000000004
Egypt,Africa,2021,425906.0,432759.0,3898.0,0.08800000000000001
El Salvador,North America,1995,8922.0,15981.0,1552.0,0.047
El Salvador,North America,2005,14698.0,19004.0,2434.0,0.027000000000000003
El Salvador,North America,2010,18448.0,20624.0,3017.0,0.021
El Salvador,North America,2015,23438.0,23438.0,3762.0,0.024
El Salvador,North America,2019,26881.0,25781.0,4280.0,0.024
El Salvador,North America,2020,24563.0,23674.0,3903.0,-0.08199999999999999
El Salvador,North America,2021,28737.0,26105.0,4551.0,0.10300000000000001
Equatorial Guinea,Africa,1995,215.0,741.0,384.0,0.11699999999999999
Equatorial Guinea,Africa,2005,8520.0,9888.0,9852.0,0.08900000000000001
Equatorial Guinea,Africa,2010,16299.0,13051.0,14891.0,-0.08900000000000001
Equatorial Guinea,Africa,2015,13176.0,13176.0,9782.0,-0.091
Equatorial Guinea,Africa,2019,11417.0,9991.0,7352.0,-0.06
Equatorial Guinea,Africa,2020,10022.0,9502.0,6279.0,-0.049
Equatorial Guinea,Africa,2021,12431.0,9744.0,7605.0,0.026000000000000002
Eritrea,Africa,1995,640.0,1406.0,297.0,0.209
Eritrea,Africa,2005,1098.0,1678.0,388.0,0.015
Eritrea,Africa,2010,1590.0,1689.0,505.0,0.109
Eritrea,Africa,2015,2013.0,2013.0,603.0,-0.20600000000000002
Eritrea,Africa,2019,1982.0,2283.0,566.0,0.038
Eritrea,Africa,2020,2084.0,2190.0,586.0,-0.040999999999999995
Eritrea,Africa,2021,2255.0,2238.0,623.0,0.022000000000000002
Estonia,Europe,1995,4476.0,10250.0,3081.0,0.046
Estonia,Europe,2005,14104.0,19814.0,10412.0,0.095
Estonia,Europe,2010,19535.0,19413.0,14671.0,0.024
Estonia,Europe,2015,22882.0,22882.0,17405.0,0.019
Estonia,Europe,2019,31082.0,26885.0,23422.0,0.037000000000000005
Estonia,Europe,2020,31370.0,26737.0,23597.0,-0.006
Estonia,Europe,2021,37191.0,28879.0,27991.0,0.08
Eswatini,Africa,1995,1902.0,2217.0,1994.0,0.048
Eswatini,Africa,2005,3178.0,2989.0,2965.0,0.06
Eswatini,Africa,2010,4439.0,3516.0,4036.0,0.038
Eswatini,Africa,2015,4059.0,4059.0,3579.0,0.022000000000000002
Eswatini,Africa,2019,4495.0,4398.0,3843.0,0.026000000000000002
Eswatini,Africa,2020,3973.0,4316.0,3365.0,-0.019
Eswatini,Africa,2021,4732.0,4657.0,3969.0,0.079
Ethiopia,Africa,1995,7587.0,13323.0,132.0,0.061
Ethiopia,Africa,2005,12164.0,22745.0,157.0,0.11800000000000001
Ethiopia,Africa,2010,26311.0,38120.0,295.0,0.126
Ethiopia,Africa,2015,63079.0,63079.0,616.0,0.10400000000000001
Ethiopia,Africa,2019,92562.0,86046.0,811.0,0.084
Ethiopia,Africa,2020,96611.0,91260.0,824.0,0.061
Ethiopia,Africa,2021,99269.0,96405.0,825.0,0.055999999999999994
Fiji,Oceania,1995,1970.0,2996.0,2487.0,0.025
Fiji,Oceania,2005,2981.0,3751.0,3407.0,0.006999999999999999
Fiji,Oceania,2010,3140.0,3883.0,3470.0,0.03
Fiji,Oceania,2015,4682.0,4682.0,5105.0,0.047
Fiji,Oceania,2019,5482.0,5208.0,5968.0,-0.006
Fiji,Oceania,2020,4477.0,4322.0,4864.0,-0.17
Fiji,Oceania,2021,4296.0,4101.0,4647.0,-0.051
Finland,Europe,1995,134186.0,152727.0,26270.0,0.042
Finland,Europe,2005,204804.0,223030.0,39040.0,0.027999999999999997
Finland,Europe,2010,249181.0,233553.0,46461.0,0.032
Finland,Europe,2015,234440.0,234440.0,42785.0,0.005
Finland,Europe,2019,268515.0,254642.0,48630.0,0.012
Finland,Europe,2020,271892.0,249027.0,49171.0,-0.022000000000000002
Finland,Europe,2021,297302.0,256431.0,53703.0,0.03
France,Europe,1995,1600997.0,1770422.0,27029.0,0.021
France,Europe,2005,2196071.0,2223897.0,35117.0,0.017
France,Europe,2010,2642610.0,2316636.0,40926.0,0.019
France,Europe,2015,2438208.0,2438208.0,36931.0,0.011000000000000001
France,Europe,2019,2728870.0,2615760.0,40915.0,0.018000000000000002
France,Europe,2020,2639009.0,2412134.0,39506.0,-0.078
France,Europe,2021,2957880.0,2576559.0,44229.0,0.068
French Polynesia,Oceania,1995,4421.0,4370.0,19100.0,0.005
French Polynesia,Oceania,2005,5703.0,5619.0,21039.0,0.013999999999999999
French Polynesia,Oceania,2010,6081.0,5386.0,21427.0,-0.025
French Polynesia,Oceania,2015,5324.0,5324.0,18245.0,0.018000000000000002
French Polynesia,Oceania,2019,6001.0,5951.0,20023.0,0.03
French Polynesia,Oceania,2020,5709.0,5536.0,18910.0,-0.07
French Polynesia,Oceania,2021,6055.0,5670.0,19915.0,0.024
Gabon,Africa,1995,5519.0,10024.0,4919.0,0.05
Gabon,Africa,2005,9579.0,10471.0,6568.0,0.011000000000000001
Gabon,Africa,2010,14359.0,11139.0,8391.0,0.071
Gabon,Africa,2015,14372.0,14372.0,7085.0,0.039
Gabon,Africa,2019,16874.0,15449.0,7524.0,0.039
Gabon,Africa,2020,15317.0,15165.0,6681.0,-0.018000000000000002
Gabon,Africa,2021,18521.0,15393.0,7911.0,0.015
Gambia,Africa,1995,1306.0,770.0,1052.0,0.009000000000000001
Gambia,Africa,2005,1028.0,1098.0,619.0,-0.024
Gambia,Africa,2010,1543.0,1351.0,797.0,0.059000000000000004
Gambia,Africa,2015,1378.0,1378.0,612.0,0.040999999999999995
Gambia,Africa,2019,1814.0,1678.0,723.0,0.062
Gambia,Africa,2020,1812.0,1687.0,704.0,0.006
Gambia,Africa,2021,2038.0,1759.0,772.0,0.043
Georgia,Asia,1995,2844.0,4807.0,583.0,0.026000000000000002
Georgia,Asia,2005,6744.0,9089.0,1703.0,0.096
Georgia,Asia,2010,12243.0,11739.0,3191.0,0.062
Georgia,Asia,2015,14954.0,14954.0,3965.0,0.03
Georgia,Asia,2019,17477.0,17758.0,4635.0,0.05
Georgia,Asia,2020,15846.0,16557.0,4208.0,-0.068
Georgia,Asia,2021,18696.0,18272.0,4975.0,0.10400000000000001
Germany,Europe,1995,2585619.0,2582288.0,31873.0,0.015
Germany,Europe,2005,2845732.0,2910863.0,35041.0,0.006999999999999999
Germany,Europe,2010,3396354.0,3086730.0,41763.0,0.042
Germany,Europe,2015,3356236.0,3356236.0,40893.0,0.015
Germany,Europe,2019,3888226.0,3595200.0,46763.0,0.011000000000000001
Germany,Europe,2020,3889669.0,3462293.0,46678.0,-0.037000000000000005
Germany,Europe,2021,4259935.0,3553247.0,51073.0,0.026000000000000002
Ghana,Africa,1995,13714.0,16399.0,786.0,0.04
Ghana,Africa,2005,22765.0,26260.0,1012.0,0.062
Ghana,Africa,2010,42587.0,35375.0,1665.0,0.079
Ghana,Africa,2015,50034.0,50034.0,1733.0,0.021
Ghana,Africa,2019,68353.0,63259.0,2168.0,0.065
Ghana,Africa,2020,70043.0,63584.0,2177.0,0.005
Ghana,Africa,2021,79083.0,66990.0,2409.0,0.054000000000000006
Greece,Europe,1995,136886.0,168366.0,12760.0,0.02
Greece,Europe,2005,247777.0,243662.0,22295.0,0.006
Greece,Europe,2010,296835.0,239684.0,26902.0,-0.055
Greece,Europe,2015,195605.0,195605.0,18100.0,-0.002
Greece,Europe,2019,205257.0,203831.0,19411.0,0.019
Greece,Europe,2020,188926.0,185478.0,17972.0,-0.09
Greece,Europe,2021,214874.0,201122.0,20571.0,0.084
Greenland,North America,1995,1321.0,1545.0,23680.0,0.037000000000000005
Greenland,North America,2005,1850.0,2088.0,32517.0,0.05
Greenland,North America,2010,2503.0,2458.0,44421.0,0.017
Greenland,North America,2015,2499.0,2499.0,44711.0,-0.025
Greenland,North America,2019,2994.0,2694.0,53536.0,0.023
Greenland,North America,2020,3076.0,2703.0,54903.0,0.004
Greenland,North America,2021,3273.0,2732.0,58185.0,0.011000000000000001
Grenada,North America,1995,278.0,522.0,2674.0,0.021
Grenada,North America,2005,695.0,896.0,6307.0,0.133
Grenada,North America,2010,771.0,856.0,6761.0,-0.005
Grenada,North America,2015,997.0,997.0,8380.0,0.064
Grenada,North America,2019,1213.0,1135.0,9888.0,0.006999999999999999
Grenada,North America,2020,1043.0,979.0,8438.0,-0.138
Grenada,North America,2021,1115.0,1034.0,8950.0,0.055999999999999994
Guatemala,North America,1995,12858.0,30508.0,1241.0,0.05
Guatemala,North America,2005,26779.0,42984.0,2039.0,0.033
Guatemala,North America,2010,40682.0,51428.0,2797.0,0.028999999999999998
Guatemala,North America,2015,62186.0,62186.0,3886.0,0.040999999999999995
Guatemala,North America,2019,77170.0,70784.0,4511.0,0.04
Guatemala,North America,2020,77626.0,69535.0,4471.0,-0.018000000000000002
Guatemala,North America,2021,85986.0,75085.0,4883.0,0.08
Guinea,Africa,1995,5260.0,4225.0,704.0,0.047
Guinea,Africa,2005,4063.0,6113.0,445.0,0.03
Guinea,Africa,2010,6853.0,7025.0,667.0,0.048
Guinea,Africa,2015,8794.0,8794.0,756.0,0.038
Guinea,Africa,2019,13443.0,12075.0,1044.0,0.055999999999999994
Guinea,Africa,2020,14178.0,12669.0,1074.0,0.049
Guinea,Africa,2021,16036.0,13145.0,1185.0,0.038
Guinea-Bissau,Africa,1995,800.0,676.0,716.0,0.04
Guinea-Bissau,Africa,2005,587.0,756.0,425.0,0.043
Guinea-Bissau,Africa,2010,849.0,891.0,542.0,0.046
Guinea-Bissau,Africa,2015,1047.0,1047.0,586.0,0.061
Guinea-Bissau,Africa,2019,1365.0,1278.0,693.0,0.045
Guinea-Bissau,Africa,2020,1397.0,1297.0,693.0,0.015
Guinea-Bissau,Africa,2021,1563.0,1362.0,759.0,0.05
Guyana,South America,1995,991.0,1522.0,1319.0,0.05
Guyana,South America,2005,1978.0,2713.0,2604.0,0.064
Guyana,South America,2010,3433.0,3641.0,4590.0,0.040999999999999995
Guyana,South America,2015,4280.0,4280.0,5668.0,0.006999999999999999
Guyana,South America,2019,5174.0,5071.0,6477.0,0.054000000000000006
Guyana,South America,2020,5471.0,7276.0,6863.0,0.435
Guyana,South America,2021,8044.0,8735.0,9999.0,0.201
Haiti,North America,1995,3785.0,7339.0,496.0,0.147
Haiti,North America,2005,6980.0,10932.0,766.0,0.036000000000000004
Haiti,North America,2010,11812.0,12306.0,1200.0,-0.038
Haiti,North America,2015,14228.0,14228.0,1347.0,0.016
Haiti,North America,2019,14065.0,14909.0,1260.0,-0.017
Haiti,North America,2020,16548.0,14422.0,1464.0,-0.033
Haiti,North America,2021,19044.0,14157.0,1664.0,-0.018000000000000002
Honduras,North America,1995,4724.0,10138.0,813.0,0.040999999999999995
Honduras,North America,2005,9757.0,14776.0,1290.0,0.061
Honduras,North America,2010,15839.0,17639.0,1874.0,0.037000000000000005
Honduras,North America,2015,20980.0,20980.0,2257.0,0.038
Honduras,North America,2019,25090.0,24360.0,2519.0,0.027000000000000003
Honduras,North America,2020,23828.0,22177.0,2354.0,-0.09
Honduras,North America,2021,28489.0,24956.0,2772.0,0.125
Hungary,Europe,1995,46439.0,79281.0,4497.0,0.015
Hungary,Europe,2005,113211.0,113768.0,11238.0,0.043
Hungary,Europe,2010,132175.0,113077.0,13235.0,0.011000000000000001
Hungary,Europe,2015,125174.0,125174.0,12715.0,0.037000000000000005
Hungary,Europe,2019,163989.0,147375.0,16782.0,0.049
Hungary,Europe,2020,157182.0,140673.0,16120.0,-0.045
Hungary,Europe,2021,181848.0,150686.0,18728.0,0.071
Iceland,Europe,1995,7124.0,9144.0,26612.0,0.001
Iceland,Europe,2005,16853.0,14496.0,56738.0,0.061
Iceland,Europe,2010,13751.0,15328.0,43197.0,-0.027999999999999997
Iceland,Europe,2015,17517.0,17517.0,52912.0,0.044000000000000004
Iceland,Europe,2019,24826.0,20843.0,68813.0,0.024
Iceland,Europe,2020,21695.0,19417.0,59167.0,-0.068
Iceland,Europe,2021,25602.0,20272.0,69133.0,0.044000000000000004
India,Asia,1995,371783.0,608291.0,386.0,0.076
India,Asia,2005,823612.0,1116782.0,713.0,0.079
India,Asia,2010,1669620.0,1567418.0,1346.0,0.085
India,Asia,2015,2146759.0,2146759.0,1623.0,0.08
India,Asia,2019,2850733.0,2740866.0,2061.0,0.037000000000000005
India,Asia,2020,2672204.0,2560076.0,1914.0,-0.066
India,Asia,2021,3201471.0,2782322.0,2274.0,0.087
Indonesia,Asia,1995,236456.0,380896.0,1188.0,0.08199999999999999
Indonesia,Asia,2005,304372.0,497632.0,1330.0,0.057
Indonesia,Asia,2010,755094.0,657835.0,3094.0,0.062
Indonesia,Asia,2015,860854.0,860854.0,3323.0,0.049
Indonesia,Asia,2019,1119100.0,1049330.0,4151.0,0.05
Indonesia,Asia,2020,1058689.0,1027662.0,3894.0,-0.021
Indonesia,Asia,2021,1186093.0,1065595.0,4333.0,0.037000000000000005
Iran,Asia,1995,114364.0,205321.0,1881.0,0.024
Iran,Asia,2005,228899.0,319309.0,3261.0,0.043
Iran,Asia,2010,523804.0,409922.0,6949.0,0.069
Iran,Asia,2015,417210.0,417210.0,5101.0,-0.013999999999999999
Iran,Asia,2019,519356.0,441995.0,6000.0,-0.031
Iran,Asia,2020,543654.0,456714.0,6228.0,0.033
Iran,Asia,2021,594892.0,478270.0,6766.0,0.047
Iraq,Asia,1995,4863.0,32111.0,232.0,-0.183
Iraq,Asia,2005,49955.0,94053.0,1741.0,0.017
Iraq,Asia,2010,138517.0,120516.0,4430.0,0.064
Iraq,Asia,2015,166774.0,166774.0,4417.0,0.047
Iraq,Asia,2019,233636.0,203582.0,5621.0,0.065
Iraq,Asia,2020,180924.0,177480.0,4251.0,-0.128
Iraq,Asia,2021,204004.0,182419.0,4686.0,0.027999999999999997
Ireland,Europe,1995,69142.0,102124.0,19316.0,0.10800000000000001
Ireland,Europe,2005,211793.0,207715.0,51391.0,0.057
Ireland,Europe,2010,221697.0,211683.0,48998.0,0.017
Ireland,Europe,2015,291658.0,291658.0,62510.0,0.244
Ireland,Europe,2019,399322.0,371107.0,81560.0,0.054000000000000006
Ireland,Europe,2020,425852.0,394058.0,86098.0,0.062
Ireland,Europe,2021,504183.0,447604.0,101109.0,0.136
Israel,Asia,1995,100605.0,139624.0,18363.0,0.055999999999999994
Israel,Asia,2005,142657.0,199653.0,21247.0,0.042
Israel,Asia,2010,234655.0,247803.0,32020.0,0.057
Israel,Asia,2015,300078.0,300078.0,37473.0,0.023
Israel,Asia,2019,397935.0,353062.0,46229.0,0.038
Israel,Asia,2020,407101.0,345460.0,46486.0,-0.022000000000000002
Israel,Asia,2021,481591.0,373746.0,54111.0,0.08199999999999999
Italy,Europe,1995,1174699.0,1662885.0,20650.0,0.028999999999999998
Italy,Europe,2005,1857478.0,1927161.0,31915.0,0.008
Italy,Europe,2010,2134018.0,1899562.0,35673.0,0.017
Italy,Europe,2015,1835899.0,1835899.0,30480.0,0.008
Italy,Europe,2019,2011302.0,1917386.0,33674.0,0.005
Italy,Europe,2020,1896755.0,1744056.0,31878.0,-0.09
Italy,Europe,2021,2107703.0,1861557.0,35579.0,0.067
Jamaica,North America,1995,6578.0,13067.0,2621.0,0.01
Jamaica,North America,2005,11244.0,14086.0,4200.0,0.009000000000000001
Jamaica,North America,2010,13221.0,13748.0,4836.0,-0.015
Jamaica,North America,2015,14198.0,14198.0,5081.0,0.009000000000000001
Jamaica,North America,2019,15831.0,14943.0,5626.0,0.009000000000000001
Jamaica,North America,2020,13812.0,13442.0,4897.0,-0.1
Jamaica,North America,2021,14658.0,14061.0,5184.0,0.046
Japan,Asia,1995,5545565.0,3785636.0,44211.0,0.026000000000000002
Japan,Asia,2005,4831467.0,4229101.0,37805.0,0.018000000000000002
Japan,Asia,2010,5759072.0,4218908.0,44956.0,0.040999999999999995
Japan,Asia,2015,4444931.0,4444931.0,34930.0,0.016
Japan,Asia,2019,5123318.0,4569054.0,40729.0,-0.002
Japan,Asia,2020,5040108.0,4363131.0,40242.0,-0.045
Japan,Asia,2021,4940878.0,4435431.0,39650.0,0.017
Jordan,Asia,1995,6942.0,15697.0,1557.0,0.062
Jordan,Asia,2005,12982.0,25033.0,2286.0,0.081
Jordan,Asia,2010,27134.0,33724.0,3915.0,0.023
Jordan,Asia,2015,38587.0,38587.0,4064.0,0.025
Jordan,Asia,2019,44503.0,41755.0,4160.0,0.02
Jordan,Asia,2020,43697.0,41108.0,3998.0,-0.016
Jordan,Asia,2021,45244.0,42016.0,4058.0,0.022000000000000002
Kazakhstan,Asia,1995,20554.0,57792.0,1251.0,-0.08199999999999999
Kazakhstan,Asia,2005,57124.0,107064.0,3649.0,0.09699999999999999
Kazakhstan,Asia,2010,148047.0,144702.0,8904.0,0.073
Kazakhstan,Asia,2015,184388.0,184388.0,10338.0,0.012
Kazakhstan,Asia,2019,181667.0,216716.0,9687.0,0.045
Kazakhstan,Asia,2020,171082.0,211294.0,9014.0,-0.025
Kazakhstan,Asia,2021,193018.0,219873.0,10055.0,0.040999999999999995
Kenya,Africa,1995,14710.0,31539.0,547.0,0.044000000000000004
Kenya,Africa,2005,23559.0,42038.0,657.0,0.059000000000000004
Kenya,Africa,2010,45406.0,55768.0,1094.0,0.081
Kenya,Africa,2015,70121.0,70121.0,1497.0,0.05
Kenya,Africa,2019,100378.0,84294.0,1970.0,0.052000000000000005
Kenya,Africa,2020,100667.0,84083.0,1936.0,-0.003
Kenya,Africa,2021,110347.0,90404.0,2082.0,0.075
Kiribati,Oceania,1995,70.0,126.0,854.0,-0.005
Kiribati,Oceania,2005,112.0,141.0,1142.0,0.05
Kiribati,Oceania,2010,155.0,141.0,1438.0,-0.011000000000000001
Kiribati,Oceania,2015,170.0,170.0,1459.0,0.099
Kiribati,Oceania,2019,175.0,174.0,1412.0,-0.021
Kiribati,Oceania,2020,178.0,172.0,1405.0,-0.013999999999999999
Kiribati,Oceania,2021,227.0,185.0,1765.0,0.079
Kosovo,Europe,1995,5304.0,3887.0,2477.0,0.081
Kosovo,Europe,2005,3595.0,4089.0,1970.0,0.015
Kosovo,Europe,2010,5339.0,5047.0,2978.0,0.049
Kosovo,Europe,2015,6293.0,6293.0,3578.0,0.059000000000000004
Kosovo,Europe,2019,7899.0,7544.0,4683.0,0.048
Kosovo,Europe,2020,7734.0,7142.0,4630.0,-0.053
Kosovo,Europe,2021,9412.0,7909.0,5663.0,0.107
Kuwait,Asia,1995,26554.0,54453.0,16043.0,0.013999999999999999
Kuwait,Asia,2005,80798.0,90480.0,36145.0,0.106
Kuwait,Asia,2010,115416.0,95861.0,39212.0,-0.024
Kuwait,Asia,2015,114585.0,114585.0,29315.0,0.006
Kuwait,Asia,2019,136192.0,114481.0,30666.0,-0.006
Kuwait,Asia,2020,105949.0,104343.0,24298.0,-0.08900000000000001
Kuwait,Asia,2021,136642.0,105708.0,32150.0,0.013000000000000001
Kyrgyzstan,Asia,1995,1492.0,2678.0,325.0,-0.054000000000000006
Kyrgyzstan,Asia,2005,2460.0,4237.0,474.0,-0.002
Kyrgyzstan,Asia,2010,4794.0,5263.0,874.0,-0.005
Kyrgyzstan,Asia,2015,6678.0,6678.0,1129.0,0.039
Kyrgyzstan,Asia,2019,8871.0,7921.0,1403.0,0.046
Kyrgyzstan,Asia,2020,7781.0,7255.0,1211.0,-0.084
Kyrgyzstan,Asia,2021,8741.0,7703.0,1339.0,0.062
Latvia,Europe,1995,5408.0,12345.0,2104.0,0.002
Latvia,Europe,2005,17003.0,23557.0,7614.0,0.107
Latvia,Europe,2010,23964.0,22985.0,11403.0,-0.045
Latvia,Europe,2015,27252.0,27252.0,13681.0,0.039
Latvia,Europe,2019,34344.0,30742.0,17920.0,0.026000000000000002
Latvia,Europe,2020,34602.0,30065.0,18240.0,-0.022000000000000002
Latvia,Europe,2021,39854.0,31288.0,21267.0,0.040999999999999995
Lebanon,Asia,1995,11506.0,24111.0,2906.0,0.065
Lebanon,Asia,2005,21497.0,31330.0,4630.0,0.027000000000000003
Lebanon,Asia,2010,38444.0,45147.0,7695.0,0.08
Lebanon,Asia,2015,49929.0,49929.0,7803.0,0.005
Lebanon,Asia,2019,52022.0,46728.0,8997.0,-0.069
Lebanon,Asia,2020,39047.0,34622.0,6895.0,-0.259
Lebanon,Asia,2021,37945.0,32198.0,6785.0,-0.07
Lesotho,Africa,1995,893.0,1079.0,462.0,0.046
Lesotho,Africa,2005,1459.0,1522.0,738.0,0.027000000000000003
Lesotho,Africa,2010,2234.0,1987.0,1105.0,0.053
Lesotho,Africa,2015,2360.0,2360.0,1114.0,0.031
Lesotho,Africa,2019,2435.0,2315.0,1094.0,-0.008
Lesotho,Africa,2020,2116.0,2185.0,939.0,-0.055999999999999994
Lesotho,Africa,2021,2373.0,2219.0,1040.0,0.016
Liberia,Africa,1995,209.0,248.0,97.0,-0.043
Liberia,Africa,2005,706.0,944.0,216.0,0.053
Liberia,Africa,2010,1292.0,1843.0,321.0,0.073
Liberia,Africa,2015,2669.0,2669.0,579.0,0.09300000000000001
Liberia,Africa,2019,2582.0,2693.0,518.0,-0.023
Liberia,Africa,2020,2481.0,2615.0,488.0,-0.028999999999999998
Liberia,Africa,2021,2445.0,2605.0,471.0,-0.004
Libya,Africa,1995,28292.0,49855.0,5978.0,-0.022000000000000002
Libya,Africa,2005,48853.0,73951.0,8368.0,0.12300000000000001
Libya,Africa,2010,75381.0,83913.0,11611.0,0.05
Libya,Africa,2015,48718.0,48718.0,7868.0,-0.008
Libya,Africa,2019,69254.0,60950.0,10542.0,-0.11199999999999999
Libya,Africa,2020,46842.0,42984.0,7040.0,-0.295
Libya,Africa,2021,39006.0,55145.0,5791.0,0.28300000000000003
Liechtenstein,Europe,1995,2695.0,3677.0,87253.0,0.019
Liechtenstein,Europe,2005,4046.0,5370.0,116930.0,0.048
Liechtenstein,Europe,2010,5621.0,5980.0,156462.0,0.07400000000000001
Liechtenstein,Europe,2015,6269.0,6269.0,167809.0,0.0
Liechtenstein,Europe,2019,6427.0,6545.0,167013.0,-0.027999999999999997
Liechtenstein,Europe,2020,6115.0,5926.0,157782.0,-0.095
Liechtenstein,Europe,2021,6608.0,6197.0,169260.0,0.046
Lithuania,Europe,1995,6699.0,17906.0,1788.0,0.033
Lithuania,Europe,2005,26113.0,32436.0,7741.0,0.077
Lithuania,Europe,2010,37138.0,34388.0,11831.0,0.017
Lithuania,Europe,2015,41419.0,41419.0,13975.0,0.02
Lithuania,Europe,2019,54752.0,48179.0,19217.0,0.046
Lithuania,Europe,2020,56847.0,48168.0,20156.0,0.0
Lithuania,Europe,2021,66445.0,51049.0,23844.0,0.06
Luxembourg,Europe,1995,20853.0,30592.0,51157.0,0.013999999999999999
Luxembourg,Europe,2005,37657.0,47065.0,81008.0,0.025
Luxembourg,Europe,2010,56159.0,53991.0,110752.0,0.038
Luxembourg,Europe,2015,60047.0,60047.0,105456.0,0.023
Luxembourg,Europe,2019,69826.0,66145.0,112627.0,0.023
Luxembourg,Europe,2020,73993.0,65618.0,117374.0,-0.008
Luxembourg,Europe,2021,85506.0,68966.0,133745.0,0.051
Madagascar,Africa,1995,3668.0,6387.0,264.0,0.017
Madagascar,Africa,2005,5849.0,8628.0,311.0,0.046
Madagascar,Africa,2010,9983.0,9925.0,459.0,0.006
Madagascar,Africa,2015,11323.0,11323.0,456.0,0.031
Madagascar,Africa,2019,14105.0,13186.0,512.0,0.044000000000000004
Madagascar,Africa,2020,13056.0,12245.0,463.0,-0.071
Madagascar,Africa,2021,14450.0,12948.0,500.0,0.057
Malawi,Africa,1995,2474.0,2779.0,245.0,0.09
Malawi,Africa,2005,3656.0,3702.0,287.0,0.033
Malawi,Africa,2010,6960.0,5294.0,473.0,0.069
Malawi,Africa,2015,8216.0,8216.0,485.0,0.085
Malawi,Africa,2019,11032.0,10784.0,585.0,0.055999999999999994
Malawi,Africa,2020,11762.0,10881.0,607.0,0.009000000000000001
Malawi,Africa,2021,12199.0,11181.0,613.0,0.027999999999999997
Malaysia,Asia,1995,88833.0,117335.0,4411.0,0.098
Malaysia,Asia,2005,143534.0,186898.0,5537.0,0.053
Malaysia,Asia,2010,255018.0,232654.0,8880.0,0.07400000000000001
Malaysia,Asia,2015,301355.0,301355.0,9700.0,0.051
Malaysia,Asia,2019,365279.0,364693.0,11135.0,0.044000000000000004
Malaysia,Asia,2020,337008.0,344099.0,10151.0,-0.055999999999999994
Malaysia,Asia,2021,372702.0,354878.0,11101.0,0.031
Maldives,Asia,1995,566.0,1408.0,2193.0,0.071
Maldives,Asia,2005,1163.0,2106.0,3789.0,-0.131
Maldives,Asia,2010,2588.0,3117.0,7158.0,0.073
Maldives,Asia,2015,4109.0,4109.0,9434.0,0.028999999999999998
Maldives,Asia,2019,5609.0,5425.0,11119.0,0.071
Maldives,Asia,2020,3746.0,3608.0,7282.0,-0.335
Maldives,Asia,2021,5406.0,5114.0,10366.0,0.41700000000000004
Mali,Africa,1995,2837.0,2175.0,286.0,0.37200000000000005
Mali,Africa,2005,6245.0,5328.0,474.0,0.10400000000000001
Mali,Africa,2010,10679.0,8812.0,688.0,0.109
Mali,Africa,2015,13095.0,13095.0,723.0,0.075
Mali,Africa,2019,17280.0,17272.0,840.0,0.063
Mali,Africa,2020,17465.0,17388.0,823.0,0.006999999999999999
Mali,Africa,2021,19157.0,18030.0,875.0,0.037000000000000005
Malta,Europe,1995,3720.0,5220.0,9743.0,0.063
Malta,Europe,2005,6406.0,7320.0,15615.0,0.034
Malta,Europe,2010,9027.0,8518.0,21557.0,0.055
Malta,Europe,2015,11087.0,11087.0,24283.0,0.096
Malta,Europe,2019,15872.0,14433.0,31514.0,0.07
Malta,Europe,2020,15036.0,13188.0,29176.0,-0.086
Malta,Europe,2021,17721.0,14736.0,33642.0,0.11699999999999999
Marshall Islands,Oceania,1995,125.0,179.0,2467.0,0.09
Marshall Islands,Oceania,2005,137.0,170.0,2513.0,0.023
Marshall Islands,Oceania,2010,160.0,181.0,3004.0,0.064
Marshall Islands,Oceania,2015,184.0,184.0,3729.0,0.017
Marshall Islands,Oceania,2019,240.0,212.0,5358.0,0.066
Marshall Islands,Oceania,2020,244.0,208.0,5631.0,-0.022000000000000002
Marshall Islands,Oceania,2021,257.0,212.0,6111.0,0.021
Mauritania,Africa,1995,2371.0,3139.0,996.0,-0.024
Mauritania,Africa,2005,2937.0,4169.0,975.0,0.086
Mauritania,Africa,2010,5629.0,4951.0,1646.0,0.026000000000000002
Mauritania,Africa,2015,6167.0,6167.0,1563.0,0.054000000000000006
Mauritania,Africa,2019,8066.0,7321.0,1840.0,0.053
Mauritania,Africa,2020,8405.0,7252.0,1868.0,-0.009000000000000001
Mauritania,Africa,2021,9996.0,7430.0,2166.0,0.024
Mauritius,Africa,1995,4273.0,5070.0,3683.0,0.044000000000000004
Mauritius,Africa,2005,6775.0,7845.0,5386.0,0.018000000000000002
Mauritius,Africa,2010,10004.0,9885.0,7795.0,0.044000000000000004
Mauritius,Africa,2015,12007.0,12007.0,9285.0,0.037000000000000005
